smiles_sta,IC50(nm)
CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,6800
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C3CC3)cc2)ncc1C(F)(F)F,20
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,24
C[C@@H](Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F)C(C)(C)O,78
O=c1c(Br)cc2cnc(Nc3ccccn3)nc2n1C1CCCC1,950
Cc1c(I)c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCNCC4)cn3)ncc12,145
CCc1cc2cnc(Nc3ccc(N4CCC(O)CC4)cn3)nc2n(C2CCCC2)c1=O,135
CCOCCOc1cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O,18
O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1C1CCCC1,6
O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,15
O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1C1CCCCC1,6
O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCCC1,13
O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CC1,920
CC(=O)c1c(C)c2cnc(NC3CC(O)CCN3c3cccnc3)nc2n(C2CCCC2)c1=O,19
Cc1c(Br)c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCNC(C)(C)C4)cc3)ncc12,20
Cc1c(Br)c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CC(C)NC(C)C4)cc3)ncc12,15
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CC(C)NC(C)C4)cc3)nc2n(C2CCCC2)c1=O,5
CC(=O)c1c(C)c2cnc(NC3CCCCN3c3cccnc3)nc2n(C2CCCC2)c1=O,5
CCOCCc1cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O,7
COCc1cc2cnc(N(c3ccccn3)N3CCNC(O)C3)nc2n(C2CCCC2)c1=O,13
CCOCc1cc2cnc(Nc3ccc(N4CCOCC4)cn3)nc2n(C2CCCC2)c1=O,18
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CC(C)OC(C)C4)cn3)nc2n(C2CCCC2)c1=O,30
NC1CCC(Nc2nc(NCc3ccc(C(F)(F)F)cc3)c3ncn(C4CCCC4)c3n2)CC1,2133
NC1CCC(Nc2nc(NNc3ccccc3Cl)c3ncn(C4CCCC4)c3n2)CC1,1150
NC1CCC(Nc2nc(Nc3ccc(OC(F)(F)F)cc3)c3ncn(C4CCCC4)c3n2)CC1,550
CCN(CC)CCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,500
NC1CCC(Nc2nc(NCc3cccc4ccccc34)c3ncn(C4CCCC4)c3n2)CC1,1400
COc1ccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cc1,4900
COc1ccc2[nH]cc(CCNc3nc(NC4CCC(N)CC4)nc4c3ncn4C3CCCC3)c2c1,2950
NC1CCC(Nc2nc(NCC3CCC(CO)CC3)c3ncn(C4CCCC4)c3n2)CC1,1600
NC1CCC(Nc2nc(NNc3ccccc3F)c3ncn(C4CCCC4)c3n2)CC1,7350
COc1ccccc1CNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,5350
COc1cccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)c1OC,2900
COc1ccc(CCNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cc1,1500
COCCOCCCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,40
COCCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,255
CCN(CC)CCCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,1400
NC1CCC(Nc2nc(Nc3cccc(F)c3)c3ncn(C4CCCC4)c3n2)CC1,600
COCCCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,750
CCCCCc1ccc(Nc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cc1,4000
NC1CCC(Nc2nc(NC(c3ccc(Cl)cc3)C3CC3)c3ncn(C4CCCC4)c3n2)CC1,7300
NC1CCC(Nc2nc(NCc3ccccc3C(F)(F)F)c3ncn(C4CCCC4)c3n2)CC1,6650
NC1CCC(Nc2nc(NCCOCCO)c3ncn(C4CCCC4)c3n2)CC1,525
COc1cccc(CCNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)c1,1400
COc1cc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cc(OC)c1,2400
COCCCCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,855
COc1cccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C(C)C)c1OC,2400
NC1CCC(Nc2nc(NCCNc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,100
NC1CCC(Nc2nc(Nc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,1450
NC1CCC(Nc2nc(NC3CCN(Cc4ccccc4)CC3)c3ncn(C4CCCC4)c3n2)CC1,410
COc1ccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cc1OC,1000
Cc1cccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2C=CCC2)c1,8550
CCCCCCCCCCCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,4500
COc1ccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C(C)C)cc1,5200
COc1ccc(CN2CCC(Nc3nc(N[C@H]4CC[C@H](N)CC4)nc4c3ncn4C3CCCC3)CC2)cc1,285
Cc1ccc(CN2CCC(Nc3nc(N[C@H]4CC[C@H](N)CC4)nc4c3ncn4C3CCCC3)CC2)cc1,1500
COc1cccc(CN2CCC(Nc3nc(N[C@H]4CC[C@H](N)CC4)nc4c3ncn4C3CCCC3)CC2)c1,1075
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4cccc(Cl)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,1400
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccccc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,5800
Cc1ccccc1CN1CCC(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)CC1,2300
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4c(Cl)cccc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,9850
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4cc(F)ccc4F)CC3)c3ncn(C4CCCC4)c3n2)CC1,20000
N[C@H]1CC[C@H](Nc2nc(NC3CCN(CC4CC4)CC3)c3ncn(C4CCCC4)c3n2)CC1,1110
N[C@H]1CC[C@H](Nc2nc(NC3CCC(O)CC3)c3ncn(C4CCCC4)c3n2)CC1,1550
N[C@H]1CC[C@H](Nc2nc(NC3(CO)CCCC3)c3ncn(C4CCCC4)c3n2)CC1,970
N[C@H]1CC[C@H](Nc2nc(NNc3ccc(Cl)cc3Cl)c3ncn(C4CCCC4)c3n2)CC1,5900
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4cccc5ccccc45)CC3)c3ncn(C4CCCC4)c3n2)CC1,2500
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccccc4C(F)(F)F)CC3)c3ncn(C4CCCC4)c3n2)CC1,3450
COc1cc(CN2CCC(Nc3nc(N[C@H]4CC[C@H](N)CC4)nc4c3ncn4C3CCCC3)CC2)cc(OC)c1,635
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,64000
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4cccc(F)c4F)CC3)c3ncn(C4CCCC4)c3n2)CC1,3650
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)c3ncn(C4CCCC4)c3n2)CC1,1600
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4cc(F)cc(F)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,2750
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccc(F)cc4F)CC3)c3ncn(C4CCCC4)c3n2)CC1,2300
Cc1cccc(CN2CCC(Nc3nc(N[C@H]4CC[C@H](N)CC4)nc4c3ncn4C3CCCC3)CC2)c1,1336
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4cccc(F)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,1010
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccccc4F)CC3)c3ncn(C4CCCC4)c3n2)CC1,2900
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccc(F)cc4)CC3)c3ncn(C4CCCC4)c3n2)CC1,2000
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4c(F)cccc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,2350
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,1800
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccc5ccccc5c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,3500
COc1ccccc1CN1CCC(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)CC1,995
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4cc(Cl)ccc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,5750
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccc(F)cc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,1950
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccc(F)c(F)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,2700
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4c(F)cccc4F)CC3)c3ncn(C4CCCC4)c3n2)CC1,2700
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4cc(Cl)cc(Cl)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,3050
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccc(Cl)cc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,3850
Cc1ccc(CN2CCC(Nc3nc(N[C@H]4CC[C@H](N)CC4)nc4c3ncn4C3CCCC3)CC2)cc1Cl,5100
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccc(OC(F)(F)F)cc4)CC3)c3ncn(C4CCCC4)c3n2)CC1,6800
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccc(C(F)(F)F)cc4C(F)(F)F)CC3)c3ncn(C4CCCC4)c3n2)CC1,9200
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4ccccc4OC(F)(F)F)CC3)c3ncn(C4CCCC4)c3n2)CC1,3600
N[C@H]1CC[C@H](Nc2nc(NC3CCN(Cc4cccc(Oc5ccccc5)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,3100
CC[C@@H](CO)Nc1nc(NCc2ccccc2)c2ccn(C(C)C)c2n1,36000
NC1CCC(Nc2nc(NCc3cccc(I)c3)c3ncn(C4CCCC4)c3n2)CC1,2000
NC1CCC(Nc2nc(NCCc3c[nH]c4ccccc34)c3ncn(C4CCCC4)c3n2)CC1,750
CCCCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,525
NC1CCC(Nc2nc(NCc3ccc4c(c3)OCO4)c3ncn(C4CCCC4)c3n2)CC1,100000
NC1CCC(Nc2nc(NCCc3cccnc3)c3ncn(C4CCCC4)c3n2)CC1,300
NC1CCC(Nc2nc(NCc3ccncc3)c3ncn(C4CCCC4)c3n2)CC1,750
NC1CCC(Nc2nc(NCCCN3CCOCC3)c3ncn(C4CCCC4)c3n2)CC1,350
NC1CCC(Nc2nc(NCc3ccc(Cl)c(Cl)c3)c3ncn(C4CCCC4)c3n2)CC1,245
Cc1cccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)c1,9200
NC1CCC(Nc2nc(NCCc3ccccn3)c3ncn(C4CCCC4)c3n2)CC1,250
NC1CCC(Nc2nc(NCCN3CCOCC3)c3ncn(C4CCCC4)c3n2)CC1,3700
NC1CCC(Nc2nc(NNCCO)c3ncn(C4CCCC4)c3n2)CC1,62.5
C[C@@H](Nc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1)c1ccccc1,8850
NC1CCC(Nc2nc(NCc3cccs3)c3ncn(C4CCCC4)c3n2)CC1,400
NC1CCC(Nc2nc(NCc3nc4ccccc4[nH]3)c3ncn(C4CCCC4)c3n2)CC1,75
CCCCCCCCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,2400
NC1CCC(Nc2nc(NCCCCc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,1000
CCC(C)(CO)Nc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,3250
NC1CCC(Nc2nc(NCCCc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,735
NC1CCC(Nc2nc(NCCCCCO)c3ncn(C4CCCC4)c3n2)CC1,110
NC1CCC(Nc2nc(NCc3ccc(Cl)cc3)c3ncn(C4CCCC4)c3n2)CC1,13000
CNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,205
NC1CCC(Nc2nc(NCC3CCCCO3)c3ncn(C4CCCC4)c3n2)CC1,600
NC1CCC(Nc2nc(NCCc3ccncc3)c3ncn(C4CCCC4)c3n2)CC1,745
CCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,180
NC1CCC(Nc2nc(NCC3CC3)c3ncn(C4CCCC4)c3n2)CC1,785
NC1CCC(Nc2nc(NNCCc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,1900
CC(C)CCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,850
NC1CCC(Nc2nc(NCc3ccco3)c3ncn(C4CCCC4)c3n2)CC1,1400
CC(C)n1cnc2c(NCCCn3ccnc3)nc(NC3CCC(N)CC3)nc21,3100
NC1CCC(Nc2nc(NCc3ccc(Cl)cc3F)c3ncn(C4CCCC4)c3n2)CC1,2050
CCCCCCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,1360
NC1CCC(Nc2nc(NCc3ccccc3F)c3ncn(C4CCCC4)c3n2)CC1,3500
CCCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,260
NC1CCC(Nc2nc(NCCCn3ccnc3)c3ncn(C4CCCC4)c3n2)CC1,450
NC1CCC(Nc2nc(NCc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,4350
NC1CCC(Nc2nc(NCc3ccc(Cl)cc3Cl)c3ncn(C4CCCC4)c3n2)CC1,4850
NC1CCC(Nc2nc(NCC(F)(F)F)c3ncn(C4CCCC4)c3n2)CC1,2200
NC1CCC(Nc2nc(NCc3ccc(F)cc3)c3ncn(C4CCCC4)c3n2)CC1,5400
CC(C)C1C=Nc2c(NCc3cccc(I)c3)nc(NC3CCC(N)CC3)nc21,2100
NC1CCC(Nc2nc(NNCC(F)(F)F)c3ncn(C4CCCC4)c3n2)CC1,1800
NC1CCC(Nc2nc(NCCCO)c3ncn(C4CCCC4)c3n2)CC1,120
CC(CCCC(C)(C)O)Nc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,1600
NC1CCC(Nc2nc(NCCc3ccc(O)cc3)c3ncn(C4CCCC4)c3n2)CC1,1300
NCCCCCCCCNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,860
Cc1ccc(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c(Br)c1,600
CN(C)CCOc1ccc(Nc2nc(N)c(C(=O)c3cccc(F)c3)s2)cc1,32
CC(COc1ccc(Nc2nc(N)c(C(=O)c3cccc(F)c3)s2)cc1)N(C)C,97
CN(C)C(C)(C)COC1C=CC(Nc2nc(N)c(C(=O)c3cccc(F)c3)s2)=CC1,92
Nc1nc(NC2=CCC(OCCN3CCOCC3)C=C2)sc1C(=O)c1cccc(F)c1,73
Cc1cccc(C(=O)c2sc(Nc3ccc(OCCN(C)C)cc3)nc2N)c1,60
Cc1cccc(C(=O)c2sc(Nc3ccc(OCCN4CCCC4)cc3)nc2N)c1,53
CCc1cccc(C(=O)c2sc(Nc3ccc(OCCN(C)C)cc3)nc2N)c1,27
CCc1cccc(C(=O)c2sc(Nc3ccc(OCCN4CCCC4)cc3)nc2N)c1,22
Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)sc1C(=O)c1ccc2c(c1)OCCO2,85
Nc1nc(NC2=CCC(OCCN3CCOCC3)C=C2)sc1C(=O)c1ccc2c(c1)OCO2,29
Nc1nc(NC2=CCC(OCCN3CCCC3)C=C2)sc1C(=O)c1ccc2c(c1)OCO2,66
CN(C)CCOC1C=CC(Nc2nc(N)c(C(=O)c3ccc4c(c3)OCCO4)s2)=CC1,43
C[N]CCOc1ccc(Nc2nc(N)c(C(=O)c3ccc4c(c3)OCO4)s2)cc1,63
CN(C)CCOc1ccc(Nc2nc(N)c(C(=O)c3cccc(C#N)c3)s2)cc1,79
CCc1cccc(C(=O)c2sc(NC3=CCC(OCC(C)(C)N(C)C)C=C3)nc2N)c1,46
CCOc1cccc(C(=O)c2sc(Nc3ccc(OCCN4CCCC4)cc3)nc2N)c1,33
CN(C)CCOc1ccc(Nc2nc(N)c(C(=O)c3cccc(Br)c3)s2)cc1,85
CN(C)CCOc1ccc(Nc2nc(N)c(C(=O)c3cccc(C4CC4)c3)s2)cc1,40
CN(C)C(C)(C)COc1ccc(Nc2nc(N)c(C(=O)c3cccc(C4CC4)c3)s2)cc1,39
Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)sc1C(=O)c1cccc(C2CC2)c1,37
Cc1ccc(C(=O)c2sc(Nc3ccc(OCCN(C)C)cc3)nc2N)cc1F,101
Cc1ccc(C(=O)c2sc(Nc3ccc(OCC(C)(C)N(C)C)cc3)nc2N)cc1F,97
CCc1cc(C(=O)c2sc(Nc3ccc(OCCN4CCCC4)cc3)nc2N)ccc1F,63
Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)sc1C(=O)c1cccc(F)c1,62
CCN(CC)CCOc1ccc(Nc2nc(N)c(C(=O)c3ccc(O)c(F)c3)s2)cc1,36
CCN(CC)CCOc1ccc(Nc2nc(N)c(C(=O)c3ccc(OC)c(F)c3)s2)cc1,32
CCN(CC)CCOc1ccc(Nc2nc(N)c(C(=O)c3cccc(SC)c3)s2)cc1,47
Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)sc1C(=O)c1cccc(C(F)(F)F)c1,65
CCNCCOc1ccc(Nc2nc(N)c(C(=O)c3cccc(OC)c3)s2)cc1,48
CCNCCOc1ccc(Nc2nc(N)c(C(=O)c3cccc(F)c3)s2)cc1,520
CCNCCOc1ccc(Nc2nc(N)c(C(=O)c3ccc4c(c3)OCO4)s2)cc1,29
CCNCCOc1ccc(Nc2nc(N)c(C(=O)c3ccc4c(c3)OCCO4)s2)cc1,44
CC(C)NCCOc1ccc(Nc2nc(N)c(C(=O)c3ccc4c(c3)OCCO4)s2)cc1,45
CC(C)NCCOc1ccc(Nc2nc(N)c(C(=O)c3ccc4c(c3)OCO4)s2)cc1,19
CCN(CC)CCOc1ccc(Nc2nc(N)c(C(=O)c3ccc4c(c3)C(C)CO4)s2)cc1,70
CC1COc2ccc(C(=O)c3sc(Nc4ccc(OCCN5CCCC5)cc4)nc3N)cc21,63
CCN(CC)CCOc1ccc(Nc2nc(N)c(C(=O)c3ccc4c(c3)CCO4)s2)cc1,100
CCNCCOc1ccc(Nc2nc(N)c(C(=O)c3ccc4c(c3)CCO4)s2)cc1,91
COc1cccc(C(=O)c2sc(Nc3ccc(OCCN(C)C)cc3)nc2N)c1,87
CCN(CC)CCOc1ccc(Nc2nc(N)c(C(=O)c3cccc(OC)c3)s2)cc1,41
COc1cccc(C(=O)c2sc(Nc3ccc(OCCn4ccnc4)cc3)nc2N)c1,67
COc1ccc(C(=O)c2sc(NC3=CC=C(OCCCN)CC3)nc2N)cc1F,97
CCNCCCOc1ccc(Nc2nc(N)c(C(=O)c3ccc(OC)c(F)c3)s2)cc1,67
Nc1nc(Nc2ccc(OC[C@@H]3CCCN3)cc2)sc1C(=O)c1cccc(F)c1,38
CCN1CCC(Oc2ccc(Nc3nc(N)c(C(=O)c4cccc(F)c4)s3)cc2)C1,57
CCN1CCCC(Oc2ccc(Nc3nc(N)c(C(=O)c4cccc(F)c4)s3)cc2)C1,59
Nc1nc(Nc2ccc(OC3CCNC3)cc2)sc1C(=O)c1cccc(F)c1,39
Nc1nc(Nc2ccc(OC3CCCNC3)cc2)sc1C(=O)c1cccc(F)c1,65
CCN1CCCC(Oc2ccc(Nc3nc(N)c(C(=O)c4cccc(C)c4)s3)cc2)C1,41
CCc1cccc(C(=O)c2sc(Nc3ccc(OC4CCCN(CC)C4)cc3)nc2N)c1,23
CCN1CCCC(Oc2ccc(Nc3nc(N)c(C(=O)c4cccc(C5CC5)c4)s3)cc2)C1,19
CCc1cc(C(=O)c2sc(Nc3ccc(OC4CCCN(CC)C4)cc3)nc2N)ccc1F,55
CCN1CCCC(Oc2ccc(Nc3nc(N)c(C(=O)c4ccc(O)c(F)c4)s3)cc2)C1,71
CCN1CCC(Oc2ccc(Nc3nc(N)c(C(=O)c4cccc(C)c4)s3)cc2)C1,49
CCc1cccc(C(=O)c2sc(Nc3ccc(OC4CCN(CC)C4)cc3)nc2N)c1,46
CCN1CCC(Oc2ccc(Nc3nc(N)c(C(=O)c4cccc(C5CC5)c4)s3)cc2)C1,51
CCN1CCC(Oc2ccc(Nc3nc(N)c(C(=O)c4ccc(C)c(F)c4)s3)cc2)C1,97
CCN1CCCC(Oc2ccc(Nc3nc(N)c(C(=O)c4ccc(C)c(F)c4)s3)cc2)C1,74
CCCc1cc(C(=O)c2sc(Nc3ccc(OC4CCCN(CC)C4)cc3)nc2N)ccc1O,39
COc1ccc(C(=O)c2sc(Nc3ccc(OC4CCNC4)cc3)nc2C)cc1F,39
COc1ccc(C(=O)c2sc(Nc3ccc(OC4CCCNC4)cc3)nc2N)cc1F,96
CCc1cccc(C(=O)c2sc(Nc3ccc(OC4CCCNC4)cc3)nc2N)c1,34
CCCc1cc(C(=O)c2sc(Nc3ccc(OC4CCCNC4)cc3)nc2N)ccc1O,38
Cc1[nH]c(C#N)c(C)c1C1=NC(Nc2cccc([N+](=O)[O-])c2)=NCC1,250
Cc1[nH]c(C#N)c(C)c1C1=NC(Nc2ccc(F)cc2)=NCC1,390
Cc1[nH]c(C#N)c(C)c1-c1ccnc(Nc2ccc(O)cc2)n1,140
Cc1[nH]c(C#N)c(C)c1C1=NC(Nc2ccc(C(C)(C)C)cc2)=NCC1,2500
Cc1[nH]c(C#N)c(C)c1C1=NC(Nc2ccc([IH](F)(F)F)cc2)=NCC1,1100
Cc1[nH]c(C#N)c(C)c1C1=NC(Nc2ccccc2)=NCC1,100
Cc1ccc(Nc2nccc(-c3c(C)[nH]c(C#N)c3C)n2)cc1[N+](=O)[O-],580
Cc1ccc(Nc2nccc(-c3c(C)[nH]c(C#N)c3C)n2)cc1I,980
Cc1cc(Nc2nccc(-c3c(C)[nH]c(C#N)c3C)n2)ccc1Cl,4000
Cc1ccc(Nc2nccc(-c3c(C)[nH]c(C#N)c3C)n2)cc1O,320
Cc1cc(Nc2nccc(-c3c(C)[nH]c(C#N)c3C)n2)ccc1F,360
Cc1[nH]c(C#N)c(C)c1-c1ccnc(Nc2ccc(N)cc2)n1,370
Cc1[nH]c(C(N)=O)c(C)c1-c1ccnc(Nc2ccc(F)cc2)n1,190
Cc1[nH]c([N+](=O)[O-])c(C)c1-c1ccnc(Nc2ccc(F)cc2)n1,220
CNc1ccc(Nc2nccc(-c3c(C)[nH]c([N+](=O)[O-])c3C)n2)cc1,1000
Cc1[nH]c(Br)c(C)c1C1=NC(Nc2ccc(F)cc2)=NCC1,3000
Cc1[nH]c(Br)c(C)c1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,4000
Cc1[nH]c(Br)c(C)c1-c1ccnc(Nc2ccc(F)cc2)n1,3600
Cc1[nH]c(CN(C)C)c(C)c1-c1ccnc(Nc2ccc(F)cc2)n1,4500
Cc1[nH]c(C#N)c(C)c1-c1ccnc(Nc2ccc(N(C)C)c([N+](=O)[O-])c2)n1,160
Cc1[nH]c([N+](=O)[O-])c(C)c1-c1ccnc(Nc2ccc(N(C)C)c([N+](=O)[O-])c2)n1,1020
Cc1ccc(Nc2nccc(-c3c(C)[nH]c(C#N)c3C)n2)cc1F,2070
Cc1c(-c2ccnc(Nc3ccc(Cl)cc3)n2)sc(=O)n1C,2900
C[ClH]c1ccc(Nc2nccc(-c3sc(=O)n(C)c3C)n2)cc1,1100
Cc1c(-c2ccnc(Nc3ccccc3)n2)sc(=O)n1C,1100
Cc1c(-c2ccnc(Nc3ccc(N)cc3)n2)sc(=O)n1C,950
Cn1cc(-c2ccnc(Nc3ccc(F)c([N+](=O)[O-])c3)n2)sc1=O,1800
Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,410
Cc1c(-c2ccnc(Nc3cccc([N+](=O)[O-])c3)n2)sc(=O)n1C,230
Cc1c(-c2ccnc(Nc3ccc(F)cc3)n2)sc(=O)n1C,1120
Cc1c(-c2ccnc(Nc3ccc(O)cc3)n2)sc(=O)n1C,600
Cc1nc(Cl)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,580
Cc1c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)c(C)n(C)c1C#N,1300
Cc1c(-c2ccnc(Nc3ccc(N(C)C)c([N+](=O)[O-])c3)n2)c(C)n(C)c1C#N,1400
Cc1cc(NC2CCN(C(=O)O[C@H]3CCN(C(=O)/C=C/CN(C)C)C3)CC2)n2ncc(C(C)C)c2n1,2830
